;
; LinkTag
;
Record Type,Name,Description,Enabled,Input Tag,Output Tag,Dead Value,Link Mode,Link Rate,Trigger Tag,Comparison,Value,Trigger Type,Trigger Scan Rate
"Link Tag","SC-A5.Ports.ifInErrors-02","ШС. АРМ оператора МНС-2 (осн.) А20/1","1","SNMP.SC-A5.Ports.ifInErrors-02","Diag.SNMP.SC-A5.Ports.ifInErrors-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-03","резерв","1","SNMP.SC-A5.Ports.ifInErrors-03","Diag.SNMP.SC-A5.Ports.ifInErrors-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-04","резерв","1","SNMP.SC-A5.Ports.ifInErrors-04","Diag.SNMP.SC-A5.Ports.ifInErrors-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-05","резерв","1","SNMP.SC-A5.Ports.ifInErrors-05","Diag.SNMP.SC-A5.Ports.ifInErrors-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-06","резерв","1","SNMP.SC-A5.Ports.ifInErrors-06","Diag.SNMP.SC-A5.Ports.ifInErrors-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-07","резерв","1","SNMP.SC-A5.Ports.ifInErrors-07","Diag.SNMP.SC-A5.Ports.ifInErrors-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-08","резерв","1","SNMP.SC-A5.Ports.ifInErrors-08","Diag.SNMP.SC-A5.Ports.ifInErrors-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-09","резерв","1","SNMP.SC-A5.Ports.ifInErrors-09","Diag.SNMP.SC-A5.Ports.ifInErrors-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-10","резерв","1","SNMP.SC-A5.Ports.ifInErrors-10","Diag.SNMP.SC-A5.Ports.ifInErrors-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-11","АРМ инженера ТСПД","1","SNMP.SC-A5.Ports.ifInErrors-11","Diag.SNMP.SC-A5.Ports.ifInErrors-11","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-12","Принтер","1","SNMP.SC-A5.Ports.ifInErrors-12","Diag.SNMP.SC-A5.Ports.ifInErrors-12","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-13","резерв","1","SNMP.SC-A5.Ports.ifInErrors-13","Diag.SNMP.SC-A5.Ports.ifInErrors-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-14","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/8","1","SNMP.SC-A5.Ports.ifInErrors-14","Diag.SNMP.SC-A5.Ports.ifInErrors-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-15","резерв","1","SNMP.SC-A5.Ports.ifInErrors-15","Diag.SNMP.SC-A5.Ports.ifInErrors-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-16","В ПМЭ АСТУЭ","1","SNMP.SC-A5.Ports.ifInErrors-16","Diag.SNMP.SC-A5.Ports.ifInErrors-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-17","резерв","1","SNMP.SC-A5.Ports.ifInErrors-17","Diag.SNMP.SC-A5.Ports.ifInErrors-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-18","резерв","1","SNMP.SC-A5.Ports.ifInErrors-18","Diag.SNMP.SC-A5.Ports.ifInErrors-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-19","резерв","1","SNMP.SC-A5.Ports.ifInErrors-19","Diag.SNMP.SC-A5.Ports.ifInErrors-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-20","резерв","1","SNMP.SC-A5.Ports.ifInErrors-20","Diag.SNMP.SC-A5.Ports.ifInErrors-20","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-21","резерв","1","SNMP.SC-A5.Ports.ifInErrors-21","Diag.SNMP.SC-A5.Ports.ifInErrors-21","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-22","резерв","1","SNMP.SC-A5.Ports.ifInErrors-22","Diag.SNMP.SC-A5.Ports.ifInErrors-22","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-23","ШС. Сервер точного времени АА2/1","1","SNMP.SC-A5.Ports.ifInErrors-23","Diag.SNMP.SC-A5.Ports.ifInErrors-23","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-24","резерв","1","SNMP.SC-A5.Ports.ifInErrors-24","Diag.SNMP.SC-A5.Ports.ifInErrors-24","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-25","резерв","1","SNMP.SC-A5.Ports.ifInErrors-25","Diag.SNMP.SC-A5.Ports.ifInErrors-25","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-26","резерв","1","SNMP.SC-A5.Ports.ifInErrors-26","Diag.SNMP.SC-A5.Ports.ifInErrors-26","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-27","резерв","1","SNMP.SC-A5.Ports.ifInErrors-27","Diag.SNMP.SC-A5.Ports.ifInErrors-27","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInErrors-28","резерв","1","SNMP.SC-A5.Ports.ifInErrors-28","Diag.SNMP.SC-A5.Ports.ifInErrors-28","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-01","ШС. Коммутатор с МСЭ (осн.) A3/1","1","SNMP.SC-A5.Ports.ifInOctets-01","Diag.SNMP.SC-A5.Ports.ifInOctets-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-02","ШС. АРМ оператора МНС-2 (осн.) А20/1","1","SNMP.SC-A5.Ports.ifInOctets-02","Diag.SNMP.SC-A5.Ports.ifInOctets-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-03","резерв","1","SNMP.SC-A5.Ports.ifInOctets-03","Diag.SNMP.SC-A5.Ports.ifInOctets-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-04","резерв","1","SNMP.SC-A5.Ports.ifInOctets-04","Diag.SNMP.SC-A5.Ports.ifInOctets-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-05","резерв","1","SNMP.SC-A5.Ports.ifInOctets-05","Diag.SNMP.SC-A5.Ports.ifInOctets-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-06","резерв","1","SNMP.SC-A5.Ports.ifInOctets-06","Diag.SNMP.SC-A5.Ports.ifInOctets-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-07","резерв","1","SNMP.SC-A5.Ports.ifInOctets-07","Diag.SNMP.SC-A5.Ports.ifInOctets-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-08","резерв","1","SNMP.SC-A5.Ports.ifInOctets-08","Diag.SNMP.SC-A5.Ports.ifInOctets-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-09","резерв","1","SNMP.SC-A5.Ports.ifInOctets-09","Diag.SNMP.SC-A5.Ports.ifInOctets-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-10","резерв","1","SNMP.SC-A5.Ports.ifInOctets-10","Diag.SNMP.SC-A5.Ports.ifInOctets-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-11","АРМ инженера ТСПД","1","SNMP.SC-A5.Ports.ifInOctets-11","Diag.SNMP.SC-A5.Ports.ifInOctets-11","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-12","Принтер","1","SNMP.SC-A5.Ports.ifInOctets-12","Diag.SNMP.SC-A5.Ports.ifInOctets-12","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-13","резерв","1","SNMP.SC-A5.Ports.ifInOctets-13","Diag.SNMP.SC-A5.Ports.ifInOctets-13","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-14","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/8","1","SNMP.SC-A5.Ports.ifInOctets-14","Diag.SNMP.SC-A5.Ports.ifInOctets-14","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-15","резерв","1","SNMP.SC-A5.Ports.ifInOctets-15","Diag.SNMP.SC-A5.Ports.ifInOctets-15","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-16","В ПМЭ АСТУЭ","1","SNMP.SC-A5.Ports.ifInOctets-16","Diag.SNMP.SC-A5.Ports.ifInOctets-16","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-17","резерв","1","SNMP.SC-A5.Ports.ifInOctets-17","Diag.SNMP.SC-A5.Ports.ifInOctets-17","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-18","резерв","1","SNMP.SC-A5.Ports.ifInOctets-18","Diag.SNMP.SC-A5.Ports.ifInOctets-18","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-19","резерв","1","SNMP.SC-A5.Ports.ifInOctets-19","Diag.SNMP.SC-A5.Ports.ifInOctets-19","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-20","резерв","1","SNMP.SC-A5.Ports.ifInOctets-20","Diag.SNMP.SC-A5.Ports.ifInOctets-20","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-21","резерв","1","SNMP.SC-A5.Ports.ifInOctets-21","Diag.SNMP.SC-A5.Ports.ifInOctets-21","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-22","резерв","1","SNMP.SC-A5.Ports.ifInOctets-22","Diag.SNMP.SC-A5.Ports.ifInOctets-22","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-23","ШС. Сервер точного времени АА2/1","1","SNMP.SC-A5.Ports.ifInOctets-23","Diag.SNMP.SC-A5.Ports.ifInOctets-23","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-24","резерв","1","SNMP.SC-A5.Ports.ifInOctets-24","Diag.SNMP.SC-A5.Ports.ifInOctets-24","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-25","резерв","1","SNMP.SC-A5.Ports.ifInOctets-25","Diag.SNMP.SC-A5.Ports.ifInOctets-25","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-26","резерв","1","SNMP.SC-A5.Ports.ifInOctets-26","Diag.SNMP.SC-A5.Ports.ifInOctets-26","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-27","резерв","1","SNMP.SC-A5.Ports.ifInOctets-27","Diag.SNMP.SC-A5.Ports.ifInOctets-27","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifInOctets-28","резерв","1","SNMP.SC-A5.Ports.ifInOctets-28","Diag.SNMP.SC-A5.Ports.ifInOctets-28","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-01","ШС. Коммутатор с МСЭ (осн.) A3/1","1","SNMP.SC-A5.Ports.ifOperStatus-01","Diag.SNMP.SC-A5.Ports.ifOperStatus-01","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-02","ШС. АРМ оператора МНС-2 (осн.) А20/1","1","SNMP.SC-A5.Ports.ifOperStatus-02","Diag.SNMP.SC-A5.Ports.ifOperStatus-02","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-03","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-03","Diag.SNMP.SC-A5.Ports.ifOperStatus-03","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-04","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-04","Diag.SNMP.SC-A5.Ports.ifOperStatus-04","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-05","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-05","Diag.SNMP.SC-A5.Ports.ifOperStatus-05","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-06","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-06","Diag.SNMP.SC-A5.Ports.ifOperStatus-06","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-07","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-07","Diag.SNMP.SC-A5.Ports.ifOperStatus-07","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-08","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-08","Diag.SNMP.SC-A5.Ports.ifOperStatus-08","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-09","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-09","Diag.SNMP.SC-A5.Ports.ifOperStatus-09","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-10","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-10","Diag.SNMP.SC-A5.Ports.ifOperStatus-10","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-11","АРМ инженера ТСПД","1","SNMP.SC-A5.Ports.ifOperStatus-11","Diag.SNMP.SC-A5.Ports.ifOperStatus-11","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-12","Принтер","1","SNMP.SC-A5.Ports.ifOperStatus-12","Diag.SNMP.SC-A5.Ports.ifOperStatus-12","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-13","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-13","Diag.SNMP.SC-A5.Ports.ifOperStatus-13","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-14","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/8","1","SNMP.SC-A5.Ports.ifOperStatus-14","Diag.SNMP.SC-A5.Ports.ifOperStatus-14","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-15","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-15","Diag.SNMP.SC-A5.Ports.ifOperStatus-15","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-16","В ПМЭ АСТУЭ","1","SNMP.SC-A5.Ports.ifOperStatus-16","Diag.SNMP.SC-A5.Ports.ifOperStatus-16","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-17","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-17","Diag.SNMP.SC-A5.Ports.ifOperStatus-17","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-18","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-18","Diag.SNMP.SC-A5.Ports.ifOperStatus-18","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-19","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-19","Diag.SNMP.SC-A5.Ports.ifOperStatus-19","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-20","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-20","Diag.SNMP.SC-A5.Ports.ifOperStatus-20","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-21","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-21","Diag.SNMP.SC-A5.Ports.ifOperStatus-21","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-22","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-22","Diag.SNMP.SC-A5.Ports.ifOperStatus-22","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-23","ШС. Сервер точного времени АА2/1","1","SNMP.SC-A5.Ports.ifOperStatus-23","Diag.SNMP.SC-A5.Ports.ifOperStatus-23","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-24","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-24","Diag.SNMP.SC-A5.Ports.ifOperStatus-24","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-25","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-25","Diag.SNMP.SC-A5.Ports.ifOperStatus-25","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-26","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-26","Diag.SNMP.SC-A5.Ports.ifOperStatus-26","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-27","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-27","Diag.SNMP.SC-A5.Ports.ifOperStatus-27","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Ports.ifOperStatus-28","резерв","1","SNMP.SC-A5.Ports.ifOperStatus-28","Diag.SNMP.SC-A5.Ports.ifOperStatus-28","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.State.CPULoad","Загрузка CPU","1","SNMP.SC-A5.State.CPULoad","Diag.SNMP.SC-A5.State.CPULoad","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.State.CPUTemp","Температура процессора","1","SNMP.SC-A5.State.CPUTemp","Diag.SNMP.SC-A5.State.CPUTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.State.PowerState1","Состояние ввода питания №1","1","SNMP.SC-A5.State.PowerState1","Diag.SNMP.SC-A5.State.PowerState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.State.PowerState2","Состояние ввода питания №2","1","SNMP.SC-A5.State.PowerState2","Diag.SNMP.SC-A5.State.PowerState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.State.FanStatus1","Состояние вентилятора №1","1","SNMP.SC-A5.State.FanStatus1","Diag.SNMP.SC-A5.State.FanStatus1","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.State.FanStatus2","Состояние вентилятора №2","1","SNMP.SC-A5.State.FanStatus2","Diag.SNMP.SC-A5.State.FanStatus2","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.State.FanStatus3","Состояние вентилятора №3","1","SNMP.SC-A5.State.FanStatus3","Diag.SNMP.SC-A5.State.FanStatus3","5","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Property.FW","Версия прошивки","1","SNMP.SC-A5.Property.FW","Diag.SNMP.SC-A5.Property.FW","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SC-A5.Property.IP","IP адресс","1","SNMP.SC-A5.Property.IP","Diag.SNMP.SC-A5.Property.IP","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
